Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-19T00:00+01:00;2022-03-20T00:00+01:00;19.03.2022;Totalt i retning Langnestunnelen;4197;100;24;24;0;0;100;3961;236;108;45;82;1;1;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-19T00:00+01:00;2022-03-20T00:00+01:00;19.03.2022;Totalt;8459;100;24;24;0;1;99,99;8034;424;182;80;159;3;3;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-20T00:00+01:00;2022-03-21T00:00+01:00;20.03.2022;1;3032;100;24;24;0;0;100;2879;153;44;42;60;7;7;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-20T00:00+01:00;2022-03-21T00:00+01:00;20.03.2022;2;3192;100;24;24;0;0;100;2971;221;85;57;74;5;5;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-20T00:00+01:00;2022-03-21T00:00+01:00;20.03.2022;Totalt i retning Fylkeshuset;3032;100;24;24;0;0;100;2879;153;44;42;60;7;7;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-20T00:00+01:00;2022-03-21T00:00+01:00;20.03.2022;Totalt i retning Langnestunnelen;3192;100;24;24;0;0;100;2971;221;85;57;74;5;5;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-20T00:00+01:00;2022-03-21T00:00+01:00;20.03.2022;Totalt;6224;100;24;24;0;0;100;5850;374;129;99;134;12;12;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-21T00:00+01:00;2022-03-22T00:00+01:00;21.03.2022;1;5986;100;24;24;0;0;100;5572;414;112;201;90;11;11;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-21T00:00+01:00;2022-03-22T00:00+01:00;21.03.2022;2;5897;100;24;24;0;0;100;5333;564;232;202;118;12;12;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-21T00:00+01:00;2022-03-22T00:00+01:00;21.03.2022;Totalt i retning Fylkeshuset;5984;100;24;24;0;0;100;5570;414;112;201;90;11;11;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-21T00:00+01:00;2022-03-22T00:00+01:00;21.03.2022;Totalt i retning Langnestunnelen;5899;100;24;24;0;0;100;5335;564;232;202;118;12;12;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-21T00:00+01:00;2022-03-22T00:00+01:00;21.03.2022;Totalt;11883;100;24;24;0;0;100;10905;978;344;403;208;23;23;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-22T00:00+01:00;2022-03-23T00:00+01:00;22.03.2022;1;5949;100;24;24;0;0;100;5596;353;117;143;83;10;10;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-22T00:00+01:00;2022-03-23T00:00+01:00;22.03.2022;2;5774;100;24;24;0;1;99,98;5286;487;233;133;110;11;11;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-22T00:00+01:00;2022-03-23T00:00+01:00;22.03.2022;Totalt i retning Fylkeshuset;5952;100;24;24;0;1;99,98;5598;353;117;143;83;10;10;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-22T00:00+01:00;2022-03-23T00:00+01:00;22.03.2022;Totalt i retning Langnestunnelen;5771;100;24;24;0;0;100;5284;487;233;133;110;11;11;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-22T00:00+01:00;2022-03-23T00:00+01:00;22.03.2022;Totalt;11723;100;24;24;0;1;99,99;10882;840;350;276;193;21;21;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-23T00:00+01:00;2022-03-24T00:00+01:00;23.03.2022;1;6409;100;24;24;0;1;99,98;6035;373;99;156;107;11;11;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-23T00:00+01:00;2022-03-24T00:00+01:00;23.03.2022;2;6198;100;24;24;0;0;100;5666;532;230;158;130;14;14;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-23T00:00+01:00;2022-03-24T00:00+01:00;23.03.2022;Totalt i retning Fylkeshuset;6408;100;24;24;0;1;99,98;6034;373;99;156;107;11;11;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-23T00:00+01:00;2022-03-24T00:00+01:00;23.03.2022;Totalt i retning Langnestunnelen;6199;100;24;24;0;0;100;5667;532;230;158;130;14;14;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-23T00:00+01:00;2022-03-24T00:00+01:00;23.03.2022;Totalt;12607;100;24;24;0;1;99,99;11701;905;329;314;237;25;25;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-24T00:00+01:00;2022-03-25T00:00+01:00;24.03.2022;1;6530;100;24;24;0;0;100;6142;388;125;145;108;10;10;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-24T00:00+01:00;2022-03-25T00:00+01:00;24.03.2022;2;6391;100;24;24;0;0;100;5834;557;284;131;135;7;7;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-24T00:00+01:00;2022-03-25T00:00+01:00;24.03.2022;Totalt i retning Fylkeshuset;6529;100;24;24;0;0;100;6141;388;125;145;108;10;10;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-24T00:00+01:00;2022-03-25T00:00+01:00;24.03.2022;Totalt i retning Langnestunnelen;6392;100;24;24;0;0;100;5835;557;284;131;135;7;7;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-24T00:00+01:00;2022-03-25T00:00+01:00;24.03.2022;Totalt;12921;100;24;24;0;0;100;11976;945;409;276;243;17;17;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-25T00:00+01:00;2022-03-26T00:00+01:00;25.03.2022;1;6170;100;24;24;0;0;100;5813;357;112;137;94;14;14;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-25T00:00+01:00;2022-03-26T00:00+01:00;25.03.2022;2;6014;100;24;24;0;1;99,98;5511;502;241;112;137;12;12;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-25T00:00+01:00;2022-03-26T00:00+01:00;25.03.2022;Totalt i retning Fylkeshuset;6170;100;24;24;0;0;100;5813;357;112;137;94;14;14;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-25T00:00+01:00;2022-03-26T00:00+01:00;25.03.2022;Totalt i retning Langnestunnelen;6014;100;24;24;0;1;99,98;5511;502;241;112;137;12;12;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-25T00:00+01:00;2022-03-26T00:00+01:00;25.03.2022;Totalt;12184;100;24;24;0;1;99,99;11324;859;353;249;231;26;26;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-26T00:00+01:00;2022-03-27T00:00+01:00;26.03.2022;1;3973;100;24;24;0;0;100;3758;215;81;60;73;1;1;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-26T00:00+01:00;2022-03-27T00:00+01:00;26.03.2022;2;3979;100;24;24;0;1;99,97;3720;258;109;68;80;1;1;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-26T00:00+01:00;2022-03-27T00:00+01:00;26.03.2022;Totalt i retning Fylkeshuset;3973;100;24;24;0;0;100;3758;215;81;60;73;1;1;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-26T00:00+01:00;2022-03-27T00:00+01:00;26.03.2022;Totalt i retning Langnestunnelen;3979;100;24;24;0;1;99,97;3720;258;109;68;80;1;1;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-26T00:00+01:00;2022-03-27T00:00+01:00;26.03.2022;Totalt;7952;100;24;24;0;1;99,99;7478;473;190;128;153;2;2;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-27T00:00+01:00;2022-03-28T00:00+02:00;27.03.2022;1;3047;100;23;23;0;0;100;2903;144;44;41;55;4;4;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-27T00:00+01:00;2022-03-28T00:00+02:00;27.03.2022;2;3066;100;23;23;0;0;100;2857;209;92;45;68;4;4;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-27T00:00+01:00;2022-03-28T00:00+02:00;27.03.2022;Totalt i retning Fylkeshuset;3048;100;23;23;0;0;100;2903;145;45;41;55;4;4;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-27T00:00+01:00;2022-03-28T00:00+02:00;27.03.2022;Totalt i retning Langnestunnelen;3065;100;23;23;0;0;100;2857;208;91;45;68;4;4;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-27T00:00+01:00;2022-03-28T00:00+02:00;27.03.2022;Totalt;6113;100;23;23;0;0;100;5760;353;136;86;123;8;8;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-28T00:00+02:00;2022-03-29T00:00+02:00;28.03.2022;1;6089;100;24;24;0;0;100;5719;370;107;155;91;17;17;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-28T00:00+02:00;2022-03-29T00:00+02:00;28.03.2022;2;5744;100;24;24;0;0;100;5202;542;243;162;119;18;17;1
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-28T00:00+02:00;2022-03-29T00:00+02:00;28.03.2022;Totalt i retning Fylkeshuset;6089;100;24;24;0;0;100;5719;370;107;155;91;17;17;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-28T00:00+02:00;2022-03-29T00:00+02:00;28.03.2022;Totalt i retning Langnestunnelen;5744;100;24;24;0;0;100;5202;542;243;162;119;18;17;1
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-28T00:00+02:00;2022-03-29T00:00+02:00;28.03.2022;Totalt;11833;100;24;24;0;0;100;10921;912;350;317;210;35;34;1
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-29T00:00+02:00;2022-03-30T00:00+02:00;29.03.2022;1;6312;100;24;24;0;0;100;5949;363;106;148;102;7;7;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-29T00:00+02:00;2022-03-30T00:00+02:00;29.03.2022;2;6055;100;24;24;0;0;100;5523;532;251;147;123;11;11;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-29T00:00+02:00;2022-03-30T00:00+02:00;29.03.2022;Totalt i retning Fylkeshuset;6312;100;24;24;0;0;100;5949;363;106;148;102;7;7;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-29T00:00+02:00;2022-03-30T00:00+02:00;29.03.2022;Totalt i retning Langnestunnelen;6055;100;24;24;0;0;100;5523;532;251;147;123;11;11;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-29T00:00+02:00;2022-03-30T00:00+02:00;29.03.2022;Totalt;12367;100;24;24;0;0;100;11472;895;357;295;225;18;18;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-30T00:00+02:00;2022-03-31T00:00+02:00;30.03.2022;1;6525;100;24;24;0;0;100;6139;386;108;166;102;10;10;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-30T00:00+02:00;2022-03-31T00:00+02:00;30.03.2022;2;6341;100;24;24;0;0;100;5773;568;262;165;133;8;8;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-30T00:00+02:00;2022-03-31T00:00+02:00;30.03.2022;Totalt i retning Fylkeshuset;6525;100;24;24;0;0;100;6139;386;108;166;102;10;10;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-30T00:00+02:00;2022-03-31T00:00+02:00;30.03.2022;Totalt i retning Langnestunnelen;6341;100;24;24;0;0;100;5773;568;262;165;133;8;8;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-30T00:00+02:00;2022-03-31T00:00+02:00;30.03.2022;Totalt;12866;100;24;24;0;0;100;11912;954;370;331;235;18;18;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-31T00:00+02:00;2022-04-01T00:00+02:00;31.03.2022;1;6491;100;24;24;0;0;100;6117;374;111;137;110;16;16;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-31T00:00+02:00;2022-04-01T00:00+02:00;31.03.2022;2;6383;100;24;24;0;0;100;5824;559;266;138;138;17;17;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-31T00:00+02:00;2022-04-01T00:00+02:00;31.03.2022;Totalt i retning Fylkeshuset;6491;100;24;24;0;0;100;6117;374;111;137;110;16;16;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-31T00:00+02:00;2022-04-01T00:00+02:00;31.03.2022;Totalt i retning Langnestunnelen;6383;100;24;24;0;0;100;5824;559;266;138;138;17;17;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-03-31T00:00+02:00;2022-04-01T00:00+02:00;31.03.2022;Totalt;12874;100;24;24;0;0;100;11941;933;377;275;248;33;33;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-01T00:00+02:00;2022-04-02T00:00+02:00;01.04.2022;1;6338;100;24;24;0;0;100;5953;385;112;154;110;9;9;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-01T00:00+02:00;2022-04-02T00:00+02:00;01.04.2022;2;6232;100;24;24;0;1;99,98;5679;552;249;160;131;12;12;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-01T00:00+02:00;2022-04-02T00:00+02:00;01.04.2022;Totalt i retning Fylkeshuset;6338;100;24;24;0;0;100;5953;385;112;154;110;9;9;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-01T00:00+02:00;2022-04-02T00:00+02:00;01.04.2022;Totalt i retning Langnestunnelen;6232;100;24;24;0;1;99,98;5679;552;249;160;131;12;12;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-01T00:00+02:00;2022-04-02T00:00+02:00;01.04.2022;Totalt;12570;100;24;24;0;1;99,99;11632;937;361;314;241;21;21;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-02T00:00+02:00;2022-04-03T00:00+02:00;02.04.2022;1;3865;100;24;24;0;0;100;3686;179;58;51;68;2;2;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-02T00:00+02:00;2022-04-03T00:00+02:00;02.04.2022;2;3843;100;24;24;0;0;100;3609;234;101;56;74;3;3;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-02T00:00+02:00;2022-04-03T00:00+02:00;02.04.2022;Totalt i retning Fylkeshuset;3864;100;24;24;0;0;100;3685;179;58;51;68;2;2;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-02T00:00+02:00;2022-04-03T00:00+02:00;02.04.2022;Totalt i retning Langnestunnelen;3844;100;24;24;0;0;100;3610;234;101;56;74;3;3;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-02T00:00+02:00;2022-04-03T00:00+02:00;02.04.2022;Totalt;7708;100;24;24;0;0;100;7295;413;159;107;142;5;5;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-03T00:00+02:00;2022-04-04T00:00+02:00;03.04.2022;1;2899;100;24;24;0;10;99,66;2733;156;55;38;56;7;7;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-03T00:00+02:00;2022-04-04T00:00+02:00;03.04.2022;2;2793;100;24;24;0;2;99,93;2593;198;82;44;66;6;6;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-03T00:00+02:00;2022-04-04T00:00+02:00;03.04.2022;Totalt i retning Fylkeshuset;2900;100;24;24;0;10;99,66;2734;156;55;38;56;7;7;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-03T00:00+02:00;2022-04-04T00:00+02:00;03.04.2022;Totalt i retning Langnestunnelen;2792;100;24;24;0;2;99,93;2592;198;82;44;66;6;6;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-03T00:00+02:00;2022-04-04T00:00+02:00;03.04.2022;Totalt;5692;100;24;24;0;12;99,79;5326;354;137;82;122;13;13;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-04T00:00+02:00;2022-04-05T00:00+02:00;04.04.2022;1;5900;100;24;24;0;0;100;5501;399;101;183;97;18;18;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-04T00:00+02:00;2022-04-05T00:00+02:00;04.04.2022;2;5840;100;24;24;0;1;99,98;5291;548;236;171;122;19;19;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-04T00:00+02:00;2022-04-05T00:00+02:00;04.04.2022;Totalt i retning Fylkeshuset;5901;100;24;24;0;1;99,98;5501;399;101;183;97;18;18;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-04T00:00+02:00;2022-04-05T00:00+02:00;04.04.2022;Totalt i retning Langnestunnelen;5839;100;24;24;0;0;100;5291;548;236;171;122;19;19;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-04T00:00+02:00;2022-04-05T00:00+02:00;04.04.2022;Totalt;11740;100;24;24;0;1;99,99;10792;947;337;354;219;37;37;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-05T00:00+02:00;2022-04-06T00:00+02:00;05.04.2022;1;5923;100;24;24;0;0;100;5601;322;84;123;103;12;12;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-05T00:00+02:00;2022-04-06T00:00+02:00;05.04.2022;2;5799;100;24;24;0;0;100;5330;469;215;123;115;16;16;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-05T00:00+02:00;2022-04-06T00:00+02:00;05.04.2022;Totalt i retning Fylkeshuset;5924;100;24;24;0;0;100;5602;322;84;123;103;12;12;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-05T00:00+02:00;2022-04-06T00:00+02:00;05.04.2022;Totalt i retning Langnestunnelen;5798;100;24;24;0;0;100;5329;469;215;123;115;16;16;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-05T00:00+02:00;2022-04-06T00:00+02:00;05.04.2022;Totalt;11722;100;24;24;0;0;100;10931;791;299;246;218;28;28;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-06T00:00+02:00;2022-04-07T00:00+02:00;06.04.2022;1;6145;100;24;24;0;2;99,97;5797;346;89;152;91;14;14;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-06T00:00+02:00;2022-04-07T00:00+02:00;06.04.2022;2;6110;100;24;24;0;6;99,9;5597;507;247;128;115;17;17;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-06T00:00+02:00;2022-04-07T00:00+02:00;06.04.2022;Totalt i retning Fylkeshuset;6143;100;24;24;0;3;99,95;5793;347;89;152;91;15;15;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-06T00:00+02:00;2022-04-07T00:00+02:00;06.04.2022;Totalt i retning Langnestunnelen;6112;100;24;24;0;5;99,92;5601;506;247;128;115;16;16;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-06T00:00+02:00;2022-04-07T00:00+02:00;06.04.2022;Totalt;12255;100;24;24;0;8;99,93;11394;853;336;280;206;31;31;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-07T00:00+02:00;2022-04-08T00:00+02:00;07.04.2022;1;6422;100;24;24;0;1;99,98;6039;382;89;182;101;10;10;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-07T00:00+02:00;2022-04-08T00:00+02:00;07.04.2022;2;6262;100;24;24;0;1;99,98;5721;540;227;179;121;13;13;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-07T00:00+02:00;2022-04-08T00:00+02:00;07.04.2022;Totalt i retning Fylkeshuset;6424;100;24;24;0;1;99,98;6040;383;90;182;101;10;10;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-07T00:00+02:00;2022-04-08T00:00+02:00;07.04.2022;Totalt i retning Langnestunnelen;6260;100;24;24;0;1;99,98;5720;539;226;179;121;13;13;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-07T00:00+02:00;2022-04-08T00:00+02:00;07.04.2022;Totalt;12684;100;24;24;0;2;99,98;11760;922;316;361;222;23;23;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-08T00:00+02:00;2022-04-09T00:00+02:00;08.04.2022;1;5883;100;24;24;0;0;100;5534;349;101;140;100;8;8;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-08T00:00+02:00;2022-04-09T00:00+02:00;08.04.2022;2;5824;100;24;24;0;0;100;5315;509;235;132;133;9;9;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-08T00:00+02:00;2022-04-09T00:00+02:00;08.04.2022;Totalt i retning Fylkeshuset;5884;100;24;24;0;0;100;5534;350;102;140;100;8;8;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-08T00:00+02:00;2022-04-09T00:00+02:00;08.04.2022;Totalt i retning Langnestunnelen;5823;100;24;24;0;0;100;5315;508;234;132;133;9;9;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-08T00:00+02:00;2022-04-09T00:00+02:00;08.04.2022;Totalt;11707;100;24;24;0;0;100;10849;858;336;272;233;17;17;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-09T00:00+02:00;2022-04-10T00:00+02:00;09.04.2022;1;3423;100;24;24;0;0;100;3267;156;50;36;68;2;2;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-09T00:00+02:00;2022-04-10T00:00+02:00;09.04.2022;2;3521;100;24;24;0;0;100;3302;219;91;55;71;2;2;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-09T00:00+02:00;2022-04-10T00:00+02:00;09.04.2022;Totalt i retning Fylkeshuset;3424;100;24;24;0;0;100;3268;156;50;36;68;2;2;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-09T00:00+02:00;2022-04-10T00:00+02:00;09.04.2022;Totalt i retning Langnestunnelen;3520;100;24;24;0;0;100;3301;219;91;55;71;2;2;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-09T00:00+02:00;2022-04-10T00:00+02:00;09.04.2022;Totalt;6944;100;24;24;0;0;100;6569;375;141;91;139;4;4;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-10T00:00+02:00;2022-04-11T00:00+02:00;10.04.2022;1;2314;100;24;24;0;0;100;2206;108;26;30;48;4;4;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-10T00:00+02:00;2022-04-11T00:00+02:00;10.04.2022;2;2453;100;24;24;0;0;100;2292;161;75;19;62;5;5;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-10T00:00+02:00;2022-04-11T00:00+02:00;10.04.2022;Totalt i retning Fylkeshuset;2314;100;24;24;0;0;100;2206;108;26;30;48;4;4;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-10T00:00+02:00;2022-04-11T00:00+02:00;10.04.2022;Totalt i retning Langnestunnelen;2453;100;24;24;0;0;100;2292;161;75;19;62;5;5;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-10T00:00+02:00;2022-04-11T00:00+02:00;10.04.2022;Totalt;4767;100;24;24;0;0;100;4498;269;101;49;110;9;9;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-11T00:00+02:00;2022-04-12T00:00+02:00;11.04.2022;1;4892;100;24;24;0;0;100;4561;331;81;136;101;13;13;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-11T00:00+02:00;2022-04-12T00:00+02:00;11.04.2022;2;4891;100;24;24;0;0;100;4447;444;176;126;126;16;16;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-11T00:00+02:00;2022-04-12T00:00+02:00;11.04.2022;Totalt i retning Fylkeshuset;4892;100;24;24;0;0;100;4561;331;81;136;101;13;13;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-11T00:00+02:00;2022-04-12T00:00+02:00;11.04.2022;Totalt i retning Langnestunnelen;4891;100;24;24;0;0;100;4447;444;176;126;126;16;16;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-11T00:00+02:00;2022-04-12T00:00+02:00;11.04.2022;Totalt;9783;100;24;24;0;0;100;9008;775;257;262;227;29;29;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-12T00:00+02:00;2022-04-13T00:00+02:00;12.04.2022;1;4688;100;24;24;0;2;99,96;4383;303;76;118;98;11;11;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-12T00:00+02:00;2022-04-13T00:00+02:00;12.04.2022;2;4575;100;24;24;0;0;100;4142;433;163;137;124;9;9;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-12T00:00+02:00;2022-04-13T00:00+02:00;12.04.2022;Totalt i retning Fylkeshuset;4684;100;24;24;0;0;100;4382;302;76;117;98;11;11;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-12T00:00+02:00;2022-04-13T00:00+02:00;12.04.2022;Totalt i retning Langnestunnelen;4579;100;24;24;0;2;99,96;4143;434;163;138;124;9;9;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-12T00:00+02:00;2022-04-13T00:00+02:00;12.04.2022;Totalt;9263;100;24;24;0;2;99,98;8525;736;239;255;222;20;20;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-13T00:00+02:00;2022-04-14T00:00+02:00;13.04.2022;1;3657;100;24;24;0;4;99,89;3388;265;70;91;99;5;5;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-13T00:00+02:00;2022-04-14T00:00+02:00;13.04.2022;2;3785;100;24;24;0;9;99,76;3466;310;112;78;118;2;2;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-13T00:00+02:00;2022-04-14T00:00+02:00;13.04.2022;Totalt i retning Fylkeshuset;3657;100;24;24;0;4;99,89;3389;264;69;91;99;5;5;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-13T00:00+02:00;2022-04-14T00:00+02:00;13.04.2022;Totalt i retning Langnestunnelen;3785;100;24;24;0;9;99,76;3465;311;113;78;118;2;2;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-13T00:00+02:00;2022-04-14T00:00+02:00;13.04.2022;Totalt;7442;100;24;24;0;13;99,83;6854;575;182;169;217;7;7;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-14T00:00+02:00;2022-04-15T00:00+02:00;14.04.2022;1;1587;100;24;24;0;0;100;1500;87;19;21;47;0;0;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-04-14T00:00+02:00;2022-04-15T00:00+02:00;14.04.2022;2;1696;100;24;24;0;0;100;1572;124;46;20;58;0;0;0
