Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-08T00:00+02:00;2022-06-09T00:00+02:00;08.06.2022;1;202;100;24;24;0;202;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-08T00:00+02:00;2022-06-09T00:00+02:00;08.06.2022;2;181;100;24;24;0;181;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-08T00:00+02:00;2022-06-09T00:00+02:00;08.06.2022;Totalt i retning Kvaløya;202;100;24;24;0;202;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-08T00:00+02:00;2022-06-09T00:00+02:00;08.06.2022;Totalt i retning Langnes;181;100;24;24;0;181;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-08T00:00+02:00;2022-06-09T00:00+02:00;08.06.2022;Totalt;383;100;24;24;0;383;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-09T00:00+02:00;2022-06-10T00:00+02:00;09.06.2022;1;266;100;24;24;0;266;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-09T00:00+02:00;2022-06-10T00:00+02:00;09.06.2022;2;261;100;24;24;0;261;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-09T00:00+02:00;2022-06-10T00:00+02:00;09.06.2022;Totalt i retning Kvaløya;266;100;24;24;0;266;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-09T00:00+02:00;2022-06-10T00:00+02:00;09.06.2022;Totalt i retning Langnes;261;100;24;24;0;261;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-09T00:00+02:00;2022-06-10T00:00+02:00;09.06.2022;Totalt;527;100;24;24;0;527;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-10T00:00+02:00;2022-06-11T00:00+02:00;10.06.2022;1;229;100;24;24;0;229;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-10T00:00+02:00;2022-06-11T00:00+02:00;10.06.2022;2;230;100;24;24;0;230;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-10T00:00+02:00;2022-06-11T00:00+02:00;10.06.2022;Totalt i retning Kvaløya;229;100;24;24;0;229;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-10T00:00+02:00;2022-06-11T00:00+02:00;10.06.2022;Totalt i retning Langnes;230;100;24;24;0;230;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-10T00:00+02:00;2022-06-11T00:00+02:00;10.06.2022;Totalt;459;100;24;24;0;459;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-11T00:00+02:00;2022-06-12T00:00+02:00;11.06.2022;1;100;100;24;24;0;100;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-11T00:00+02:00;2022-06-12T00:00+02:00;11.06.2022;2;100;100;24;24;0;100;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-11T00:00+02:00;2022-06-12T00:00+02:00;11.06.2022;Totalt i retning Kvaløya;100;100;24;24;0;100;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-11T00:00+02:00;2022-06-12T00:00+02:00;11.06.2022;Totalt i retning Langnes;100;100;24;24;0;100;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-11T00:00+02:00;2022-06-12T00:00+02:00;11.06.2022;Totalt;200;100;24;24;0;200;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-12T00:00+02:00;2022-06-13T00:00+02:00;12.06.2022;1;95;100;24;24;0;95;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-12T00:00+02:00;2022-06-13T00:00+02:00;12.06.2022;2;89;100;24;24;0;89;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-12T00:00+02:00;2022-06-13T00:00+02:00;12.06.2022;Totalt i retning Kvaløya;95;100;24;24;0;95;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-12T00:00+02:00;2022-06-13T00:00+02:00;12.06.2022;Totalt i retning Langnes;89;100;24;24;0;89;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-12T00:00+02:00;2022-06-13T00:00+02:00;12.06.2022;Totalt;184;100;24;24;0;184;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-13T00:00+02:00;2022-06-14T00:00+02:00;13.06.2022;1;296;100;24;24;0;296;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-13T00:00+02:00;2022-06-14T00:00+02:00;13.06.2022;2;296;100;24;24;0;296;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-13T00:00+02:00;2022-06-14T00:00+02:00;13.06.2022;Totalt i retning Kvaløya;296;100;24;24;0;296;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-13T00:00+02:00;2022-06-14T00:00+02:00;13.06.2022;Totalt i retning Langnes;296;100;24;24;0;296;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-13T00:00+02:00;2022-06-14T00:00+02:00;13.06.2022;Totalt;592;100;24;24;0;592;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-14T00:00+02:00;2022-06-15T00:00+02:00;14.06.2022;1;316;100;24;24;0;316;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-14T00:00+02:00;2022-06-15T00:00+02:00;14.06.2022;2;331;100;24;24;0;331;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-14T00:00+02:00;2022-06-15T00:00+02:00;14.06.2022;Totalt i retning Kvaløya;316;100;24;24;0;316;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-14T00:00+02:00;2022-06-15T00:00+02:00;14.06.2022;Totalt i retning Langnes;331;100;24;24;0;331;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-14T00:00+02:00;2022-06-15T00:00+02:00;14.06.2022;Totalt;647;100;24;24;0;647;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-15T00:00+02:00;2022-06-16T00:00+02:00;15.06.2022;1;296;100;24;24;0;296;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-15T00:00+02:00;2022-06-16T00:00+02:00;15.06.2022;2;285;100;24;24;0;285;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-15T00:00+02:00;2022-06-16T00:00+02:00;15.06.2022;Totalt i retning Kvaløya;296;100;24;24;0;296;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-15T00:00+02:00;2022-06-16T00:00+02:00;15.06.2022;Totalt i retning Langnes;285;100;24;24;0;285;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-15T00:00+02:00;2022-06-16T00:00+02:00;15.06.2022;Totalt;581;100;24;24;0;581;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-16T00:00+02:00;2022-06-17T00:00+02:00;16.06.2022;1;289;100;24;24;0;289;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-16T00:00+02:00;2022-06-17T00:00+02:00;16.06.2022;2;294;100;24;24;0;294;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-16T00:00+02:00;2022-06-17T00:00+02:00;16.06.2022;Totalt i retning Kvaløya;289;100;24;24;0;289;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-16T00:00+02:00;2022-06-17T00:00+02:00;16.06.2022;Totalt i retning Langnes;294;100;24;24;0;294;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-16T00:00+02:00;2022-06-17T00:00+02:00;16.06.2022;Totalt;583;100;24;24;0;583;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-17T00:00+02:00;2022-06-18T00:00+02:00;17.06.2022;1;263;100;24;24;0;263;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-17T00:00+02:00;2022-06-18T00:00+02:00;17.06.2022;2;257;100;24;24;0;257;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-17T00:00+02:00;2022-06-18T00:00+02:00;17.06.2022;Totalt i retning Kvaløya;263;100;24;24;0;263;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-17T00:00+02:00;2022-06-18T00:00+02:00;17.06.2022;Totalt i retning Langnes;257;100;24;24;0;257;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-17T00:00+02:00;2022-06-18T00:00+02:00;17.06.2022;Totalt;520;100;24;24;0;520;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-18T00:00+02:00;2022-06-19T00:00+02:00;18.06.2022;1;157;100;24;24;0;157;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-18T00:00+02:00;2022-06-19T00:00+02:00;18.06.2022;2;176;100;24;24;0;176;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-18T00:00+02:00;2022-06-19T00:00+02:00;18.06.2022;Totalt i retning Kvaløya;157;100;24;24;0;157;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-18T00:00+02:00;2022-06-19T00:00+02:00;18.06.2022;Totalt i retning Langnes;176;100;24;24;0;176;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-18T00:00+02:00;2022-06-19T00:00+02:00;18.06.2022;Totalt;333;100;24;24;0;333;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-19T00:00+02:00;2022-06-20T00:00+02:00;19.06.2022;1;113;100;24;24;0;113;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-19T00:00+02:00;2022-06-20T00:00+02:00;19.06.2022;2;134;100;24;24;0;134;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-19T00:00+02:00;2022-06-20T00:00+02:00;19.06.2022;Totalt i retning Kvaløya;113;100;24;24;0;113;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-19T00:00+02:00;2022-06-20T00:00+02:00;19.06.2022;Totalt i retning Langnes;134;100;24;24;0;134;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-19T00:00+02:00;2022-06-20T00:00+02:00;19.06.2022;Totalt;247;100;24;24;0;247;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-20T00:00+02:00;2022-06-21T00:00+02:00;20.06.2022;1;326;100;24;24;0;326;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-20T00:00+02:00;2022-06-21T00:00+02:00;20.06.2022;2;321;100;24;24;0;321;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-20T00:00+02:00;2022-06-21T00:00+02:00;20.06.2022;Totalt i retning Kvaløya;326;100;24;24;0;326;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-20T00:00+02:00;2022-06-21T00:00+02:00;20.06.2022;Totalt i retning Langnes;321;100;24;24;0;321;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-20T00:00+02:00;2022-06-21T00:00+02:00;20.06.2022;Totalt;647;100;24;24;0;647;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-21T00:00+02:00;2022-06-22T00:00+02:00;21.06.2022;1;202;100;24;24;0;202;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-21T00:00+02:00;2022-06-22T00:00+02:00;21.06.2022;2;208;100;24;24;0;208;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-21T00:00+02:00;2022-06-22T00:00+02:00;21.06.2022;Totalt i retning Kvaløya;202;100;24;24;0;202;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-21T00:00+02:00;2022-06-22T00:00+02:00;21.06.2022;Totalt i retning Langnes;208;100;24;24;0;208;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-21T00:00+02:00;2022-06-22T00:00+02:00;21.06.2022;Totalt;410;100;24;24;0;410;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-22T00:00+02:00;2022-06-23T00:00+02:00;22.06.2022;1;272;100;24;24;0;272;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-22T00:00+02:00;2022-06-23T00:00+02:00;22.06.2022;2;269;100;24;24;0;269;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-22T00:00+02:00;2022-06-23T00:00+02:00;22.06.2022;Totalt i retning Kvaløya;272;100;24;24;0;272;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-22T00:00+02:00;2022-06-23T00:00+02:00;22.06.2022;Totalt i retning Langnes;269;100;24;24;0;269;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-22T00:00+02:00;2022-06-23T00:00+02:00;22.06.2022;Totalt;541;100;24;24;0;541;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-23T00:00+02:00;2022-06-24T00:00+02:00;23.06.2022;1;245;100;24;24;0;245;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-23T00:00+02:00;2022-06-24T00:00+02:00;23.06.2022;2;240;100;24;24;0;240;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-23T00:00+02:00;2022-06-24T00:00+02:00;23.06.2022;Totalt i retning Kvaløya;245;100;24;24;0;245;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-23T00:00+02:00;2022-06-24T00:00+02:00;23.06.2022;Totalt i retning Langnes;240;100;24;24;0;240;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-23T00:00+02:00;2022-06-24T00:00+02:00;23.06.2022;Totalt;485;100;24;24;0;485;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-24T00:00+02:00;2022-06-25T00:00+02:00;24.06.2022;1;210;100;24;24;0;210;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-24T00:00+02:00;2022-06-25T00:00+02:00;24.06.2022;2;195;100;24;24;0;195;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-24T00:00+02:00;2022-06-25T00:00+02:00;24.06.2022;Totalt i retning Kvaløya;210;100;24;24;0;210;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-24T00:00+02:00;2022-06-25T00:00+02:00;24.06.2022;Totalt i retning Langnes;195;100;24;24;0;195;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-24T00:00+02:00;2022-06-25T00:00+02:00;24.06.2022;Totalt;405;100;24;24;0;405;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-25T00:00+02:00;2022-06-26T00:00+02:00;25.06.2022;1;131;100;24;24;0;131;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-25T00:00+02:00;2022-06-26T00:00+02:00;25.06.2022;2;111;100;24;24;0;111;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-25T00:00+02:00;2022-06-26T00:00+02:00;25.06.2022;Totalt i retning Kvaløya;131;100;24;24;0;131;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-25T00:00+02:00;2022-06-26T00:00+02:00;25.06.2022;Totalt i retning Langnes;111;100;24;24;0;111;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-25T00:00+02:00;2022-06-26T00:00+02:00;25.06.2022;Totalt;242;100;24;24;0;242;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-26T00:00+02:00;2022-06-27T00:00+02:00;26.06.2022;1;156;100;24;24;0;156;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-26T00:00+02:00;2022-06-27T00:00+02:00;26.06.2022;2;151;100;24;24;0;151;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-26T00:00+02:00;2022-06-27T00:00+02:00;26.06.2022;Totalt i retning Kvaløya;156;100;24;24;0;156;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-26T00:00+02:00;2022-06-27T00:00+02:00;26.06.2022;Totalt i retning Langnes;151;100;24;24;0;151;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-26T00:00+02:00;2022-06-27T00:00+02:00;26.06.2022;Totalt;307;100;24;24;0;307;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-27T00:00+02:00;2022-06-28T00:00+02:00;27.06.2022;1;341;100;24;24;0;341;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-27T00:00+02:00;2022-06-28T00:00+02:00;27.06.2022;2;348;100;24;24;0;348;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-27T00:00+02:00;2022-06-28T00:00+02:00;27.06.2022;Totalt i retning Kvaløya;341;100;24;24;0;341;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-27T00:00+02:00;2022-06-28T00:00+02:00;27.06.2022;Totalt i retning Langnes;348;100;24;24;0;348;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-27T00:00+02:00;2022-06-28T00:00+02:00;27.06.2022;Totalt;689;100;24;24;0;689;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-28T00:00+02:00;2022-06-29T00:00+02:00;28.06.2022;1;368;100;24;24;0;368;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-28T00:00+02:00;2022-06-29T00:00+02:00;28.06.2022;2;337;100;24;24;0;337;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-28T00:00+02:00;2022-06-29T00:00+02:00;28.06.2022;Totalt i retning Kvaløya;368;100;24;24;0;368;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-28T00:00+02:00;2022-06-29T00:00+02:00;28.06.2022;Totalt i retning Langnes;337;100;24;24;0;337;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-28T00:00+02:00;2022-06-29T00:00+02:00;28.06.2022;Totalt;705;100;24;24;0;705;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-29T00:00+02:00;2022-06-30T00:00+02:00;29.06.2022;1;227;100;24;24;0;227;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-29T00:00+02:00;2022-06-30T00:00+02:00;29.06.2022;2;265;100;24;24;0;265;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-29T00:00+02:00;2022-06-30T00:00+02:00;29.06.2022;Totalt i retning Kvaløya;227;100;24;24;0;227;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-29T00:00+02:00;2022-06-30T00:00+02:00;29.06.2022;Totalt i retning Langnes;265;100;24;24;0;265;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-29T00:00+02:00;2022-06-30T00:00+02:00;29.06.2022;Totalt;492;100;24;24;0;492;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-30T00:00+02:00;2022-07-01T00:00+02:00;30.06.2022;1;195;100;24;24;0;195;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-30T00:00+02:00;2022-07-01T00:00+02:00;30.06.2022;2;183;100;24;24;0;183;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-30T00:00+02:00;2022-07-01T00:00+02:00;30.06.2022;Totalt i retning Kvaløya;195;100;24;24;0;195;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-30T00:00+02:00;2022-07-01T00:00+02:00;30.06.2022;Totalt i retning Langnes;183;100;24;24;0;183;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-06-30T00:00+02:00;2022-07-01T00:00+02:00;30.06.2022;Totalt;378;100;24;24;0;378;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-07-01T00:00+02:00;2022-07-02T00:00+02:00;01.07.2022;1;246;100;24;24;0;246;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-07-01T00:00+02:00;2022-07-02T00:00+02:00;01.07.2022;2;225;100;24;24;0;225;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-07-01T00:00+02:00;2022-07-02T00:00+02:00;01.07.2022;Totalt i retning Kvaløya;246;100;24;24;0;246;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-07-01T00:00+02:00;2022-07-02T00:00+02:00;01.07.2022;Totalt i retning Langnes;225;100;24;24;0;225;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-07-01T00:00+02:00;2022-07-02T00:00+02:00;01.07.2022;Totalt;471;100;24;24;0;471;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-07-02T00:00+02:00;2022-07-03T00:00+02:00;02.07.2022;1;154;100;24;24;0;154;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-07-02T00:00+02:00;2022-07-03T00:00+02:00;02.07.2022;2;178;100;24;24;0;178;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-07-02T00:00+02:00;2022-07-03T00:00+02:00;02.07.2022;Totalt i retning Kvaløya;154;100;24;24;0;154;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-07-02T00:00+02:00;2022-07-03T00:00+02:00;02.07.2022;Totalt i retning Langnes;178;100;24;24;0;178;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-07-02T00:00+02:00;2022-07-03T00:00+02:00;02.07.2022;Totalt;332;100;24;24;0;332;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-07-03T00:00+02:00;2022-07-04T00:00+02:00;03.07.2022;1;73;100;24;24;0;73;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-07-03T00:00+02:00;2022-07-04T00:00+02:00;03.07.2022;2;72;100;24;24;0;72;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-07-03T00:00+02:00;2022-07-04T00:00+02:00;03.07.2022;Totalt i retning Kvaløya;73;100;24;24;0;73;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-07-03T00:00+02:00;2022-07-04T00:00+02:00;03.07.2022;Totalt i retning Langnes;72;100;24;24;0;72;0;-;-;-;-;-;-;-;-
63127B1818223;Sandnessbrua sykkel;FV862 S2D100 m670;2022-07-03T00:00+02:00;2022-07-04T00:00+02:00;03.07.2022;Totalt;145;100;24;24;0;145;0;-;-;-;-;-;-;-;-
